Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,,
2011-01-03,15.069246292114258,15.123873710632324,15.154905319213867,14.926926612854004,14.926926612854004,94513392
2011-01-04,15.013642311096191,15.06806755065918,15.169670104980469,15.018017768859863,15.155655860900879,72907020
2011-01-05,15.186938285827637,15.241991996765137,15.273524284362793,15.016265869140625,15.016766548156738,101190708
2011-01-06,15.297398567199707,15.352852821350098,15.476225852966309,15.26651668548584,15.282281875610352,82229688
2011-01-07,15.370706558227539,15.42642593383789,15.471721649169922,15.268519401550293,15.413163185119629,83963952
2011-01-10,15.315101623535156,15.370620727539062,15.400150299072266,15.229228973388672,15.385384559631348,63104832
2011-01-11,15.359983444213867,15.415665626525879,15.485485076904297,15.377878189086914,15.458208084106445,57514428
2011-01-12,15.381428718566895,15.437187194824219,15.499249458312988,15.384634971618652,15.499249458312988,65242692
2011-01-13,15.376940727233887,15.432682991027832,15.507257461547852,15.369368553161621,15.439689636230469,53306640
2011-01-14,15.563700675964355,15.62012004852295,15.622371673583984,15.442441940307617,15.45044994354248,94529376
2011-01-18,15.948941230773926,16.006757736206055,16.06581687927246,15.6473970413208,15.667166709899902,144535320
2011-01-19,15.752456665039062,15.80955982208252,16.090089797973633,15.757257461547852,16.069068908691406,136107756
2011-01-20,15.628280639648438,15.684934616088867,15.867868423461914,15.597847938537598,15.821070671081543,219212568
2011-01-21,15.255758285522461,15.311060905456543,16.059309005737305,15.299299240112305,16.00550651550293,355819824
2011-01-24,15.237056732177734,15.292291641235352,15.327577590942383,15.045796394348145,15.20445442199707,183784032
2011-01-25,15.457228660583496,15.513262748718262,15.532782554626465,15.178177833557129,15.220219612121582,145726128
2011-01-26,15.372201919555664,15.42792797088623,15.577828407287598,15.3973970413208,15.523774147033691,81442476
2011-01-27,15.379433631896973,15.435185432434082,15.508008003234863,15.346596717834473,15.462713241577148,80687232
2011-01-28,14.985466957092285,15.039790153503418,15.524524688720703,15.00900936126709,15.492241859436035,169074756
2011-01-31,14.969758033752441,15.02402400970459,15.126876831054688,14.903654098510742,15.10510540008545,112083804
2011-02-01,15.236059188842773,15.291291236877441,15.349099159240723,15.092843055725098,15.127376556396484,109702188
2011-02-02,15.25999641418457,15.315315246582031,15.373873710632324,15.203453063964844,15.290289878845215,70357572
2011-02-03,15.2138671875,15.26901912689209,15.301551818847656,15.168417930603027,15.252251625061035,59744196
2011-02-04,15.234563827514648,15.289790153503418,15.301301002502441,15.18043041229248,15.26901912689209,61969968
2011-02-07,15.317097663879395,15.372623443603516,15.475225448608398,15.245494842529297,15.269268989562988,71912016
2011-02-08,15.419078826904297,15.474974632263184,15.506256103515625,15.378128051757812,15.388639450073242,67728204
2011-02-09,15.372201919555664,15.42792797088623,15.501751899719238,15.323823928833008,15.437187194824219,73626300
2011-02-10,15.370706558227539,15.42642593383789,15.452953338623047,15.304304122924805,15.362862586975098,93282624
2011-02-11,15.57167911529541,15.628128051757812,15.640641212463379,15.340339660644531,15.36011028289795,103492404
2011-02-14,15.662691116333008,15.71946907043457,15.756756782531738,15.51651668548584,15.599099159240723,85034880
2011-02-15,15.562952041625977,15.619368553161621,15.768017768859863,15.593092918395996,15.698698997497559,83596320
2011-02-16,15.564698219299316,15.621121406555176,15.678177833557129,15.56806755065918,15.65640640258789,67292640
2011-02-17,15.590630531311035,15.647147178649902,15.69694709777832,15.522522926330566,15.546796798706055,59092848
2011-02-18,15.7108154296875,15.767767906188965,15.795294761657715,15.62012004852295,15.665665626525879,128587284
2011-02-22,15.215364456176758,15.27052116394043,15.63888931274414,15.20945930480957,15.516265869140625,145450404
2011-02-23,15.243040084838867,15.298297882080078,15.382883071899414,15.11511516571045,15.273524284362793,115468416
2011-02-24,15.180704116821289,15.235735893249512,15.3425931930542,15.048798561096191,15.300049781799316,108359532
2011-02-25,15.211124420166016,15.266265869140625,15.383382797241211,15.252753257751465,15.311812400817871,77218704
2011-02-28,15.294904708862305,15.350350379943848,15.427678108215332,15.21546459197998,15.265265464782715,91168740
2011-03-01,14.979731559753418,15.03403377532959,15.495996475219727,14.997496604919434,15.459959983825684,132795072
2011-03-02,14.980480194091797,15.034785270690918,15.165164947509766,14.894644737243652,15.010009765625,80986932
2011-03-03,15.199156761169434,15.254254341125488,15.302553176879883,15.14013957977295,15.174674987792969,77734188
2011-03-04,14.976241111755371,15.03053092956543,15.239740371704102,15.02001953125,15.223472595214844,120319560
2011-03-07,14.752825736999512,14.806305885314941,15.107357025146484,14.689689636230469,15.028779029846191,138369492
2011-03-08,14.769033432006836,14.822572708129883,14.96446418762207,14.769769668579102,14.838088035583496,91304604
2011-03-09,14.755569458007812,14.809059143066406,14.877628326416016,14.658408164978027,14.789790153503418,85953960
2011-03-10,14.469569206237793,14.522022247314453,14.680179595947266,14.500750541687012,14.650650978088379,124998876
